Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,3/22/2023,604,N855UA,DEN,14:59,14:53,196,196,-6,14:26,27,0,0,0,0,0
UA,3/22/2023,776,N893UA,EWR,23:11,23:04,71,69,-7,22:56,8,0,0,0,0,0
UA,3/23/2023,538,N817UA,ORD,21:17,20:58,108,98,-19,20:53,5,0,0,0,0,0
UA,3/23/2023,604,N816UA,DEN,14:59,14:55,196,188,-4,14:35,20,0,0,0,0,0
UA,3/23/2023,776,N897UA,EWR,23:11,23:13,71,79,2,23:04,9,0,0,0,0,0
UA,3/24/2023,538,N17719,ORD,21:16,21:06,107,103,-10,21:01,5,0,0,0,0,0
UA,3/24/2023,604,N873UA,DEN,14:59,14:52,196,185,-7,14:42,10,0,0,0,0,0
UA,3/24/2023,776,N16234,EWR,23:11,23:00,71,64,-11,22:53,7,0,0,0,0,0
UA,3/25/2023,408,N39475,ORD,23:54,0:54,109,100,60,0:48,6,45,0,0,0,15
UA,3/25/2023,604,N489UA,DEN,14:56,15:54,196,188,58,15:49,5,58,0,0,0,0
UA,3/25/2023,776,N33714,EWR,23:11,23:10,71,71,-1,23:02,8,0,0,0,0,0
UA,3/26/2023,538,N855UA,ORD,21:34,21:21,114,101,-13,21:17,4,0,0,0,0,0
UA,3/26/2023,604,N840UA,DEN,15:12,15:12,201,180,0,15:07,5,0,0,0,0,0
UA,3/26/2023,1412,N13720,EWR,23:10,23:24,72,65,14,23:19,5,0,0,0,0,0
UA,3/27/2023,538,N802UA,ORD,21:34,21:19,114,103,-15,21:16,3,0,0,0,0,0
UA,3/27/2023,604,N893UA,DEN,15:12,15:18,201,200,6,15:12,6,0,0,0,0,0
UA,3/27/2023,1412,N13720,EWR,23:10,0:03,72,62,53,23:59,4,18,0,0,0,35
UA,3/28/2023,538,N443UA,ORD,21:34,21:15,114,99,-19,21:11,4,0,0,0,0,0
UA,3/28/2023,604,N829UA,DEN,15:12,15:17,201,193,5,15:12,5,0,0,0,0,0
UA,3/28/2023,1412,N24729,EWR,23:10,23:13,72,71,3,23:10,3,0,0,0,0,0
UA,3/29/2023,538,N836UA,ORD,21:34,21:48,114,98,14,21:41,7,0,0,0,0,0
UA,3/29/2023,604,N436UA,DEN,15:12,15:03,201,189,-9,14:50,13,0,0,0,0,0
UA,3/29/2023,1412,N27734,EWR,23:10,23:17,72,81,7,23:09,8,0,0,0,0,0
UA,3/30/2023,538,N882UA,ORD,21:34,21:11,114,95,-23,21:06,5,0,0,0,0,0
UA,3/30/2023,604,N810UA,DEN,15:12,14:48,201,180,-24,14:42,6,0,0,0,0,0
UA,3/30/2023,1412,N23707,EWR,23:10,23:16,72,71,6,23:11,5,0,0,0,0,0
UA,3/31/2023,538,N27239,ORD,21:34,3:55,114,96,381,3:50,5,59,0,0,0,322
UA,3/31/2023,604,N823UA,DEN,15:12,15:19,201,190,7,15:15,4,0,0,0,0,0
UA,3/31/2023,1412,N54711,EWR,23:42,23:30,72,60,-12,23:24,6,0,0,0,0,0
UA,4/1/2023,538,N805UA,ORD,21:34,21:35,114,102,1,21:29,6,0,0,0,0,0
UA,4/1/2023,604,N875UA,DEN,15:12,15:04,201,193,-8,15:00,4,0,0,0,0,0
UA,4/1/2023,1412,N37531,EWR,23:17,1:11,72,70,114,1:05,6,0,0,0,0,114
UA,4/2/2023,538,N819UA,ORD,21:34,21:37,114,89,3,21:33,4,0,0,0,0,0
UA,4/2/2023,604,N486UA,DEN,15:12,14:54,201,185,-18,14:49,5,0,0,0,0,0
UA,4/2/2023,1412,N17719,EWR,23:42,1:13,72,59,91,1:08,5,81,0,0,0,10
UA,4/3/2023,538,N881UA,ORD,21:34,21:32,114,119,-2,21:26,6,0,0,0,0,0
UA,4/3/2023,604,N822UA,DEN,15:12,15:07,201,179,-5,15:01,6,0,0,0,0,0
UA,4/3/2023,1412,N24736,EWR,23:42,23:18,72,52,-24,23:13,5,0,0,0,0,0
UA,4/4/2023,538,N827UA,ORD,21:34,21:42,114,106,8,21:37,5,0,0,0,0,0
UA,4/4/2023,604,N810UA,DEN,15:12,15:57,201,216,45,15:52,5,15,0,15,0,15
UA,4/4/2023,1412,N39728,EWR,23:42,0:31,72,63,49,0:26,5,39,0,0,0,10
UA,4/5/2023,538,N817UA,ORD,21:34,1:21,114,88,227,1:17,4,0,0,0,0,227
UA,4/5/2023,604,N889UA,DEN,15:12,14:46,201,181,-26,14:40,6,0,0,0,0,0
UA,4/5/2023,1412,N13718,EWR,23:42,0:32,72,99,50,0:26,6,23,0,27,0,0
UA,4/6/2023,538,N899UA,ORD,21:34,21:24,114,103,-10,21:18,6,0,0,0,0,0
UA,4/6/2023,604,N853UA,DEN,15:12,15:40,201,168,28,15:36,4,28,0,0,0,0
UA,4/6/2023,1412,N17753,EWR,23:42,23:34,72,60,-8,23:27,7,0,0,0,0,0
UA,4/7/2023,538,N24212,ORD,21:34,21:28,114,105,-6,21:21,7,0,0,0,0,0
UA,4/7/2023,604,N855UA,DEN,15:12,14:53,201,179,-19,14:47,6,0,0,0,0,0
UA,4/7/2023,1412,N27733,EWR,23:42,23:54,72,71,12,23:46,8,0,0,0,0,0
UA,4/8/2023,538,N820UA,ORD,21:34,21:19,114,106,-15,21:14,5,0,0,0,0,0
UA,4/8/2023,604,N840UA,DEN,15:12,14:54,201,188,-18,14:48,6,0,0,0,0,0
UA,4/8/2023,1412,N27515,EWR,23:17,23:14,72,65,-3,23:09,5,0,0,0,0,0
UA,4/9/2023,538,N808UA,ORD,21:34,21:28,114,112,-6,21:23,5,0,0,0,0,0
UA,4/9/2023,604,N817UA,DEN,15:12,15:33,201,197,21,15:29,4,21,0,0,0,0
UA,4/9/2023,1412,N13716,EWR,23:42,23:42,72,57,0,23:37,5,0,0,0,0,0
UA,4/10/2023,538,N851UA,ORD,21:34,21:23,114,106,-11,21:18,5,0,0,0,0,0
UA,4/10/2023,604,N840UA,DEN,15:12,15:33,201,225,21,15:26,7,0,0,21,0,0
UA,4/10/2023,1412,N16713,EWR,23:42,23:31,72,60,-11,23:27,4,0,0,0,0,0
UA,4/11/2023,538,N818UA,ORD,21:34,21:26,114,109,-8,21:22,4,0,0,0,0,0
UA,4/11/2023,604,N831UA,DEN,15:12,15:19,201,208,7,15:14,5,0,0,0,0,0
UA,4/11/2023,1412,N12754,EWR,23:42,23:24,72,64,-18,23:19,5,0,0,0,0,0
UA,4/12/2023,538,N418UA,ORD,21:34,21:24,114,106,-10,21:19,5,0,0,0,0,0
UA,4/12/2023,604,N466UA,DEN,15:12,15:46,201,238,34,15:41,5,0,0,34,0,0
UA,4/12/2023,1412,N14731,EWR,23:42,23:24,72,62,-18,23:20,4,0,0,0,0,0
UA,4/13/2023,538,N458UA,ORD,21:34,21:26,114,104,-8,21:21,5,0,0,0,0,0
UA,4/13/2023,604,N412UA,DEN,15:12,15:15,201,201,3,15:10,5,0,0,0,0,0
UA,4/13/2023,1412,N29717,EWR,23:42,23:26,72,57,-16,23:22,4,0,0,0,0,0
UA,4/14/2023,538,N24211,ORD,21:34,21:17,114,101,-17,21:13,4,0,0,0,0,0
UA,4/14/2023,604,N851UA,DEN,15:12,15:05,201,197,-7,15:00,5,0,0,0,0,0
UA,4/14/2023,1412,N54711,EWR,23:42,23:52,72,77,10,23:49,3,0,0,0,0,0
UA,4/15/2023,538,N482UA,ORD,21:34,23:39,114,103,125,23:34,5,12,0,0,0,113
UA,4/15/2023,604,N812UA,DEN,15:12,16:18,201,194,66,16:13,5,0,0,0,0,66
UA,4/15/2023,1412,N37502,EWR,23:17,18:55,72,93,1178,18:48,7,0,1157,21,0,0
UA,4/16/2023,538,N893UA,ORD,21:34,21:27,114,104,-7,21:22,5,0,0,0,0,0
UA,4/16/2023,604,N428UA,DEN,15:12,15:06,201,197,-6,15:01,5,0,0,0,0,0
UA,4/16/2023,1412,N24702,EWR,23:42,2:10,72,66,148,2:07,3,90,0,0,0,58
UA,4/17/2023,538,N875UA,ORD,21:34,21:17,114,99,-17,21:12,5,0,0,0,0,0
UA,4/17/2023,604,N873UA,DEN,15:12,15:11,201,187,-1,15:07,4,0,0,0,0,0
UA,4/17/2023,1412,N21723,EWR,23:42,0:10,72,59,28,0:04,6,28,0,0,0,0
UA,4/18/2023,538,N825UA,ORD,21:34,22:15,114,103,41,22:11,4,1,0,0,0,40
UA,4/18/2023,604,N851UA,DEN,15:12,15:00,201,196,-12,14:55,5,0,0,0,0,0
UA,4/18/2023,1412,N24729,EWR,23:42,1:29,72,48,107,1:25,4,0,0,77,0,30
UA,4/19/2023,538,N833UA,ORD,21:34,21:23,114,105,-11,21:19,4,0,0,0,0,0
UA,4/19/2023,604,N851UA,DEN,15:12,15:11,201,197,-1,15:07,4,0,0,0,0,0
UA,4/19/2023,1412,N15751,EWR,23:42,23:26,72,58,-16,23:19,7,0,0,0,0,0
UA,4/20/2023,538,N453UA,ORD,21:34,23:50,114,132,136,23:38,12,0,0,18,0,118
UA,4/20/2023,604,N819UA,DEN,15:12,15:12,201,201,0,15:08,4,0,0,0,0,0
UA,4/20/2023,1412,N39728,EWR,23:42,23:36,72,62,-6,23:31,5,0,0,0,0,0
UA,4/21/2023,538,N33203,ORD,21:34,21:20,114,109,-14,21:15,5,0,0,0,0,0
UA,4/21/2023,604,N831UA,DEN,15:12,14:53,201,183,-19,14:44,9,0,0,0,0,0
UA,4/21/2023,1412,N29717,EWR,23:42,0:09,72,55,27,0:03,6,11,0,0,0,16
UA,4/22/2023,538,N458UA,ORD,21:34,21:28,114,108,-6,21:16,12,0,0,0,0,0
UA,4/22/2023,604,N818UA,DEN,15:12,15:36,201,219,24,15:31,5,0,0,18,0,6
UA,4/22/2023,1412,N27515,EWR,23:17,14:35,72,72,918,14:30,5,722,0,0,0,196
UA,4/23/2023,538,N897UA,ORD,21:34,22:43,114,105,69,22:37,6,69,0,0,0,0
UA,4/23/2023,604,N824UA,DEN,15:12,15:03,201,199,-9,14:58,5,0,0,0,0,0
UA,4/23/2023,1412,N23707,EWR,23:42,23:49,72,63,7,23:46,3,0,0,0,0,0
UA,4/24/2023,538,N827UA,ORD,21:34,21:15,114,96,-19,21:11,4,0,0,0,0,0
UA,4/24/2023,604,N824UA,DEN,15:12,15:02,201,193,-10,14:58,4,0,0,0,0,0
UA,4/24/2023,1412,N17719,EWR,23:42,23:27,72,62,-15,23:22,5,0,0,0,0,0
UA,4/25/2023,538,N897UA,ORD,21:34,21:15,114,97,-19,21:11,4,0,0,0,0,0
UA,4/25/2023,604,N828UA,DEN,15:12,15:27,201,195,15,15:22,5,4,0,0,0,11
UA,4/25/2023,1412,N16709,EWR,23:42,23:24,72,59,-18,23:19,5,0,0,0,0,0
UA,4/26/2023,538,N808UA,ORD,21:34,23:20,114,126,106,23:16,4,0,0,12,0,94
UA,4/26/2023,604,N812UA,DEN,15:12,15:01,201,195,-11,14:55,6,0,0,0,0,0
UA,4/26/2023,1412,N24706,EWR,23:42,23:30,72,63,-12,23:24,6,0,0,0,0,0
UA,4/27/2023,538,N440UA,ORD,21:34,21:12,114,97,-22,21:05,7,0,0,0,0,0
UA,4/27/2023,604,N829UA,DEN,15:12,14:56,201,193,-16,14:52,4,0,0,0,0,0
UA,4/27/2023,1412,N33714,EWR,23:42,23:27,72,61,-15,23:20,7,0,0,0,0,0
UA,4/28/2023,538,N37255,ORD,21:34,21:18,114,97,-16,21:13,5,0,0,0,0,0
UA,4/28/2023,604,N898UA,DEN,15:12,15:02,201,199,-10,14:55,7,0,0,0,0,0
UA,4/28/2023,1412,N24736,EWR,23:42,0:23,72,68,41,0:16,7,26,0,0,0,15
UA,4/29/2023,538,N804UA,ORD,21:34,22:21,114,107,47,22:15,6,3,0,0,0,44
UA,4/29/2023,604,N421UA,DEN,15:12,14:59,201,195,-13,14:54,5,0,0,0,0,0
UA,4/29/2023,1412,N37548,EWR,23:14,0:14,72,104,60,0:10,4,28,0,32,0,0
UA,4/30/2023,538,N815UA,ORD,21:34,21:21,114,107,-13,21:11,10,0,0,0,0,0
UA,4/30/2023,604,N891UA,DEN,15:12,15:03,201,198,-9,14:58,5,0,0,0,0,0
UA,4/30/2023,1412,,EWR,23:42,0:00,72,0,0,0:00,0,0,0,0,0,0
UA,5/1/2023,538,N456UA,ORD,21:34,21:22,114,102,-12,21:18,4,0,0,0,0,0
UA,5/1/2023,604,N461UA,DEN,15:12,15:19,201,196,7,15:13,6,0,0,0,0,0
UA,5/1/2023,1412,N57299,EWR,23:42,23:53,72,51,11,23:49,4,0,0,0,0,0
UA,5/2/2023,538,N433UA,ORD,21:34,21:22,114,103,-12,21:18,4,0,0,0,0,0
UA,5/2/2023,604,N812UA,DEN,15:12,15:37,201,215,25,15:32,5,11,0,14,0,0
UA,5/2/2023,1412,N39726,EWR,23:42,0:35,72,56,53,0:30,5,2,0,0,0,51
UA,5/3/2023,538,N844UA,ORD,21:34,21:23,114,111,-11,21:18,5,0,0,0,0,0
UA,5/3/2023,604,N891UA,DEN,15:12,15:36,201,233,24,15:31,5,0,0,24,0,0
UA,5/3/2023,1412,N38727,EWR,23:42,23:44,72,58,2,23:38,6,0,0,0,0,0
UA,5/4/2023,538,N27546,ORD,21:34,21:39,114,108,5,21:34,5,0,0,0,0,0
UA,5/4/2023,604,N436UA,DEN,15:12,15:07,201,198,-5,15:02,5,0,0,0,0,0
UA,5/4/2023,1412,N27239,EWR,23:41,0:20,72,52,39,0:14,6,39,0,0,0,0
UA,5/5/2023,538,N68801,ORD,21:09,21:10,111,111,1,21:04,6,0,0,0,0,0
UA,5/5/2023,679,N17245,DEN,22:50,23:50,202,190,60,23:45,5,1,0,0,0,59
UA,5/5/2023,1733,N38727,EWR,23:11,23:16,72,63,5,23:09,7,0,0,0,0,0
UA,5/6/2023,538,N61881,ORD,21:09,21:34,111,132,25,21:27,7,0,0,25,0,0
UA,5/6/2023,679,N77258,DEN,22:50,22:40,202,191,-10,22:35,5,0,0,0,0,0
UA,5/7/2023,538,N37532,ORD,21:09,21:06,111,115,-3,21:00,6,0,0,0,0,0
UA,5/7/2023,679,N14250,DEN,22:50,22:27,202,187,-23,22:21,6,0,0,0,0,0
UA,5/7/2023,1733,N14704,EWR,23:11,23:33,72,81,22,23:27,6,13,0,9,0,0
UA,5/8/2023,538,N61881,ORD,21:09,21:06,111,112,-3,21:02,4,0,0,0,0,0
UA,5/8/2023,679,N76504,DEN,22:50,23:42,202,230,52,23:35,7,0,0,28,0,24
UA,5/8/2023,1733,N33714,EWR,23:11,23:19,72,60,8,23:14,5,0,0,0,0,0
UA,5/9/2023,538,N75435,ORD,21:09,20:59,111,102,-10,20:54,5,0,0,0,0,0
UA,5/9/2023,679,N24212,DEN,22:50,22:35,202,187,-15,22:30,5,0,0,0,0,0
UA,5/9/2023,1733,N33714,EWR,23:11,23:41,72,54,30,23:35,6,6,0,0,0,24
UA,5/10/2023,538,N39461,ORD,21:09,21:07,111,113,-2,21:02,5,0,0,0,0,0
UA,5/10/2023,679,N17233,DEN,22:50,0:42,202,209,112,0:36,6,15,0,7,0,90
UA,5/10/2023,1733,N27734,EWR,23:11,23:31,72,61,20,23:27,4,20,0,0,0,0
UA,5/11/2023,538,N61882,ORD,21:09,21:31,111,106,22,21:27,4,22,0,0,0,0
UA,5/11/2023,679,N37277,DEN,22:50,22:57,202,208,7,22:51,6,0,0,0,0,0
UA,5/11/2023,1733,N14704,EWR,23:11,23:25,72,49,14,23:21,4,0,0,0,0,0
UA,5/12/2023,538,N69813,ORD,21:09,21:15,111,120,6,21:08,7,0,0,0,0,0
UA,5/12/2023,679,N37253,DEN,22:50,22:47,202,191,-3,22:42,5,0,0,0,0,0
UA,5/12/2023,1733,N17752,EWR,23:11,23:34,72,65,23,23:24,10,23,0,0,0,0
UA,5/13/2023,538,N62849,ORD,21:09,21:19,111,111,10,21:12,7,0,0,0,0,0
UA,5/13/2023,679,N27205,DEN,22:50,22:40,202,191,-10,22:35,5,0,0,0,0,0
UA,5/13/2023,1733,N39728,EWR,23:11,23:55,72,56,44,23:50,5,21,0,0,0,23
UA,5/14/2023,538,N63890,ORD,21:09,21:57,111,100,48,21:52,5,0,0,0,0,48
UA,5/14/2023,679,N33209,DEN,22:50,22:42,202,188,-8,22:37,5,0,0,0,0,0
UA,5/14/2023,1733,N39728,EWR,23:11,23:01,72,60,-10,22:55,6,0,0,0,0,0
UA,5/15/2023,538,N37437,ORD,21:09,21:34,111,101,25,21:29,5,25,0,0,0,0
UA,5/15/2023,679,N76502,DEN,22:50,2:18,202,190,208,2:13,5,208,0,0,0,0
UA,5/15/2023,1733,N471UA,EWR,23:11,23:27,72,64,16,23:23,4,16,0,0,0,0
UA,5/16/2023,538,N39450,ORD,21:09,21:27,111,94,18,21:22,5,18,0,0,0,0
UA,5/16/2023,679,N34222,DEN,22:50,0:50,202,195,120,0:46,4,0,0,0,0,120
UA,5/16/2023,1733,N38467,EWR,23:11,23:14,72,58,3,23:09,5,0,0,0,0,0
UA,5/17/2023,538,N37419,ORD,21:09,21:19,111,111,10,21:13,6,0,0,0,0,0
UA,5/17/2023,679,N37252,DEN,22:50,23:02,202,206,12,22:57,5,0,0,0,0,0
UA,5/17/2023,1733,N14731,EWR,23:11,23:27,72,72,16,23:15,12,16,0,0,0,0
UA,5/18/2023,538,N39463,ORD,21:09,21:02,111,106,-7,20:57,5,0,0,0,0,0
UA,5/18/2023,679,N33284,DEN,22:50,22:48,202,187,-2,22:43,5,0,0,0,0,0
UA,5/18/2023,1733,N16703,EWR,23:11,23:05,72,68,-6,23:00,5,0,0,0,0,0
UA,5/19/2023,538,N67815,ORD,21:09,21:05,111,106,-4,21:01,4,0,0,0,0,0
UA,5/19/2023,679,N73256,DEN,22:50,23:19,202,194,29,23:12,7,14,0,0,0,15
UA,5/19/2023,1733,N27722,EWR,23:11,23:44,72,107,33,23:30,14,0,0,33,0,0
UA,5/20/2023,538,N39475,ORD,21:09,22:05,111,101,56,21:59,6,5,0,0,0,51
UA,5/20/2023,679,N11206,DEN,22:50,22:43,202,193,-7,22:38,5,0,0,0,0,0
UA,5/20/2023,1733,N27722,EWR,23:11,23:24,72,71,13,23:17,7,0,0,0,0,0
UA,5/21/2023,538,N37541,ORD,21:09,20:57,111,103,-12,20:52,5,0,0,0,0,0
UA,5/21/2023,679,N35260,DEN,22:50,22:56,202,208,6,22:51,5,0,0,0,0,0
UA,5/21/2023,1733,N24715,EWR,23:11,23:13,72,61,2,23:08,5,0,0,0,0,0
UA,5/22/2023,538,N69826,ORD,21:09,23:11,111,107,122,23:01,10,3,0,0,0,119
UA,5/22/2023,679,N37293,DEN,22:50,22:51,202,195,1,22:45,6,0,0,0,0,0
UA,5/22/2023,1733,N27722,EWR,23:11,0:06,72,111,55,23:12,54,1,0,39,0,15
UA,5/23/2023,538,N45440,ORD,21:09,21:23,111,113,14,21:19,4,0,0,0,0,0
UA,5/23/2023,679,N14219,DEN,22:50,22:45,202,199,-5,22:39,6,0,0,0,0,0
UA,5/23/2023,1733,N13716,EWR,23:11,23:13,72,72,2,23:08,5,0,0,0,0,0
UA,5/24/2023,538,N62894,ORD,21:09,21:01,111,100,-8,20:56,5,0,0,0,0,0
UA,5/24/2023,679,N26208,DEN,22:50,23:59,202,211,69,23:51,8,33,0,9,0,27
UA,5/24/2023,1733,N21723,EWR,23:11,23:11,72,62,0,23:07,4,0,0,0,0,0
UA,5/25/2023,538,N68891,ORD,21:09,21:25,111,127,16,21:20,5,0,0,16,0,0
UA,5/25/2023,679,N33292,DEN,22:50,23:30,202,237,40,23:20,10,0,0,40,0,0
UA,5/25/2023,1733,N25705,EWR,23:11,23:22,72,55,11,23:18,4,0,0,0,0,0
UA,5/26/2023,538,N68880,ORD,21:09,21:30,111,120,21,21:25,5,12,0,9,0,0
UA,5/26/2023,679,N33284,DEN,22:50,0:12,202,224,82,0:04,8,4,0,22,0,56
UA,5/26/2023,1733,N12754,EWR,23:11,23:53,72,73,42,23:47,6,41,0,1,0,0
UA,5/27/2023,538,N68452,ORD,21:09,21:31,111,137,22,21:24,7,0,0,22,0,0
UA,5/27/2023,679,N14235,DEN,22:50,4:44,202,215,354,4:38,6,51,0,13,0,290
UA,5/27/2023,1733,N25705,EWR,23:11,23:31,72,70,20,23:25,6,20,0,0,0,0
UA,5/28/2023,538,N68811,ORD,21:09,21:00,111,109,-9,20:54,6,0,0,0,0,0
UA,5/28/2023,679,N33266,DEN,22:50,23:27,202,220,37,23:22,5,19,0,18,0,0
UA,5/28/2023,1733,N13718,EWR,23:11,22:47,72,51,-24,22:42,5,0,0,0,0,0
UA,5/29/2023,538,N37434,ORD,21:09,21:13,111,120,4,21:08,5,0,0,0,0,0
UA,5/29/2023,679,N36247,DEN,22:50,0:11,202,240,81,0:06,5,0,43,38,0,0
UA,5/29/2023,1733,N16713,EWR,23:11,23:19,72,56,8,23:14,5,0,0,0,0,0
UA,5/30/2023,538,N62889,ORD,21:09,20:50,111,96,-19,20:46,4,0,0,0,0,0
UA,5/30/2023,679,N37278,DEN,22:50,22:48,202,200,-2,22:43,5,0,0,0,0,0
UA,5/30/2023,1733,N12754,EWR,23:11,23:09,72,76,-2,22:59,10,0,0,0,0,0
UA,5/31/2023,538,N17719,ORD,21:09,22:18,111,144,69,22:13,5,3,0,33,0,33
UA,5/31/2023,679,N33289,DEN,22:50,0:50,202,268,120,0:44,6,22,0,66,0,32
UA,5/31/2023,1733,N13718,EWR,23:11,23:41,72,94,30,23:38,3,8,0,22,0,0
UA,6/1/2023,538,N67845,ORD,21:09,21:00,111,107,-9,20:55,5,0,0,0,0,0
UA,6/1/2023,679,N13248,DEN,22:50,23:16,202,203,26,23:11,5,4,0,1,0,21
UA,6/1/2023,1733,N17730,EWR,23:11,23:23,72,63,12,23:18,5,0,0,0,0,0
UA,6/2/2023,371,N37540,ORD,23:59,23:51,114,110,-8,23:46,5,0,0,0,0,0
UA,6/2/2023,1909,N833UA,DEN,23:17,23:45,202,199,28,23:41,4,11,0,0,0,17
UA,6/2/2023,2110,,EWR,23:48,0:00,74,0,0,0:00,0,0,0,0,0,0
UA,6/3/2023,371,N446UA,ORD,23:59,23:57,114,102,-2,23:53,4,0,0,0,0,0
UA,6/3/2023,1909,N24212,DEN,23:17,23:30,202,219,13,23:25,5,0,0,0,0,0
UA,6/3/2023,2110,N495UA,EWR,23:29,23:11,74,56,-18,23:06,5,0,0,0,0,0
UA,6/4/2023,371,N491UA,ORD,23:59,0:33,114,117,34,0:28,5,24,0,3,0,7
UA,6/4/2023,1909,N33203,DEN,23:17,0:16,202,209,59,0:11,5,0,0,7,0,52
UA,6/4/2023,2110,N67827,EWR,23:20,23:22,74,59,2,23:17,5,0,0,0,0,0
UA,6/5/2023,538,N14231,ORD,21:10,20:52,114,104,-18,20:47,5,0,0,0,0,0
UA,6/5/2023,1909,N462UA,DEN,23:17,23:42,202,221,25,23:37,5,6,0,19,0,0
UA,6/5/2023,2110,N17752,EWR,23:20,23:23,74,58,3,23:19,4,0,0,0,0,0
UA,6/6/2023,538,N39297,ORD,21:10,21:34,114,112,24,21:27,7,0,0,0,0,24
UA,6/6/2023,1909,N839UA,DEN,23:17,0:26,202,229,69,0:20,6,42,0,27,0,0
UA,6/6/2023,2110,N13716,EWR,23:20,0:01,74,79,41,23:54,7,36,0,5,0,0
UA,6/7/2023,538,N77518,ORD,21:10,21:10,114,117,0,21:01,9,0,0,0,0,0
UA,6/7/2023,1909,N853UA,DEN,23:17,0:52,202,208,95,0:47,5,89,0,6,0,0
UA,6/7/2023,2110,N15712,EWR,23:20,0:37,74,51,77,0:33,4,0,0,0,0,77
UA,6/8/2023,538,N75426,ORD,21:10,21:20,114,127,10,21:14,6,0,0,0,0,0
UA,6/8/2023,1909,N846UA,DEN,23:17,0:46,202,211,89,0:41,5,9,0,9,0,71
UA,6/8/2023,2110,N12754,EWR,23:20,23:23,74,62,3,23:18,5,0,0,0,0,0
UA,6/9/2023,371,N68843,ORD,23:59,0:10,114,128,11,23:48,22,0,0,0,0,0
UA,6/9/2023,1909,N803UA,DEN,23:17,23:09,202,197,-8,23:04,5,0,0,0,0,0
UA,6/9/2023,2110,N16709,EWR,23:48,23:29,74,64,-19,23:21,8,0,0,0,0,0
UA,6/10/2023,371,N487UA,ORD,23:59,23:43,114,101,-16,23:38,5,0,0,0,0,0
UA,6/10/2023,1909,N73275,DEN,23:17,0:52,202,195,95,0:46,6,0,0,0,0,95
UA,6/10/2023,2110,N434UA,EWR,23:29,23:19,74,57,-10,23:13,6,0,0,0,0,0
UA,6/11/2023,371,N430UA,ORD,23:59,23:46,114,102,-13,23:40,6,0,0,0,0,0
UA,6/11/2023,1909,N35204,DEN,23:17,23:32,202,214,15,23:28,4,0,0,15,0,0
UA,6/11/2023,2110,N37420,EWR,23:20,0:26,74,55,66,0:21,5,13,0,0,0,53
UA,6/12/2023,538,N14219,ORD,21:10,20:54,114,102,-16,20:49,5,0,0,0,0,0
UA,6/12/2023,1909,N842UA,DEN,23:17,23:41,202,202,24,23:36,5,24,0,0,0,0
UA,6/12/2023,2110,N39728,EWR,23:20,23:20,74,72,0,23:15,5,0,0,0,0,0
UA,6/13/2023,538,N69804,ORD,21:10,21:56,114,114,46,21:53,3,9,0,0,0,37
UA,6/13/2023,1909,N848UA,DEN,23:17,23:15,202,194,-2,23:11,4,0,0,0,0,0
UA,6/13/2023,2110,N24715,EWR,23:20,23:32,74,74,12,23:14,18,0,0,0,0,0
UA,6/14/2023,538,N14219,ORD,21:10,21:33,114,135,23,21:26,7,0,0,23,0,0
UA,6/14/2023,1909,N443UA,DEN,23:17,23:32,202,217,15,23:27,5,0,0,15,0,0
UA,6/14/2023,2110,N12754,EWR,23:20,23:57,74,69,37,23:48,9,37,0,0,0,0
UA,6/15/2023,538,N26215,ORD,21:10,20:56,114,101,-14,20:50,6,0,0,0,0,0
UA,6/15/2023,1909,N851UA,DEN,23:17,23:55,202,232,38,23:50,5,8,0,30,0,0
UA,6/15/2023,2110,N23708,EWR,23:20,0:12,74,52,52,0:07,5,4,0,0,0,48
UA,6/16/2023,371,N75433,ORD,23:59,0:22,114,126,23,0:15,7,11,0,12,0,0
UA,6/16/2023,1909,N873UA,DEN,23:17,2:09,202,206,172,2:05,4,10,0,4,0,158
UA,6/16/2023,2110,N25705,EWR,23:48,0:18,74,67,30,0:13,5,16,0,0,0,14
UA,6/17/2023,371,N447UA,ORD,23:59,23:40,114,100,-19,23:35,5,0,0,0,0,0
UA,6/17/2023,1909,N79521,DEN,23:17,23:51,202,241,34,23:45,6,0,0,34,0,0
UA,6/17/2023,2110,N470UA,EWR,23:29,0:06,74,70,37,23:53,13,37,0,0,0,0
UA,6/18/2023,371,N37422,ORD,23:59,0:11,114,102,12,0:06,5,0,0,0,0,0
UA,6/18/2023,1909,N26208,DEN,23:17,23:14,202,205,-3,23:10,4,0,0,0,0,0
UA,6/18/2023,2110,N66848,EWR,23:20,0:27,74,70,67,0:17,10,67,0,0,0,0
UA,6/19/2023,538,N17244,ORD,21:10,20:52,114,103,-18,20:49,3,0,0,0,0,0
UA,6/19/2023,1909,N842UA,DEN,23:17,23:27,202,218,10,23:20,7,0,0,0,0,0
UA,6/19/2023,2110,N39726,EWR,23:20,23:14,74,59,-6,23:10,4,0,0,0,0,0
UA,6/20/2023,538,N17229,ORD,21:10,21:43,114,99,33,21:39,4,0,0,0,0,33
