Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
WN,2/23/2023,1556,N925WN,BWI,22:55,23:02,70,64,7,22:59,3,0,0,0,0,0
WN,2/23/2023,2309,N783SW,BWI,16:15,16:32,70,71,17,16:28,4,16,0,1,0,0
WN,2/24/2023,1003,N8538V,BWI,12:00,12:07,70,77,7,12:02,5,0,0,0,0,0
WN,2/24/2023,1556,N7874B,BWI,22:55,23:18,70,61,23,23:15,3,23,0,0,0,0
WN,2/24/2023,2309,N449WN,BWI,16:15,16:37,70,66,22,16:34,3,22,0,0,0,0
WN,2/25/2023,1003,N8581Z,BWI,12:00,11:58,70,64,-2,11:55,3,0,0,0,0,0
WN,2/25/2023,2309,N8543Z,BWI,15:10,15:00,70,64,-10,14:54,6,0,0,0,0,0
WN,2/25/2023,2541,N7734H,BWI,22:00,21:56,70,65,-4,21:52,4,0,0,0,0,0
WN,2/25/2023,2695,N8515X,MCO,13:45,13:42,160,157,-3,13:37,5,0,0,0,0,0
WN,2/25/2023,5795,N792SW,MCO,16:20,16:15,160,156,-5,16:11,4,0,0,0,0,0
WN,2/26/2023,1199,N237WN,BWI,16:55,16:52,70,68,-3,16:49,3,0,0,0,0,0
WN,2/26/2023,1578,N7845A,BWI,12:40,12:51,70,66,11,12:48,3,0,0,0,0,0
WN,2/26/2023,2554,N457WN,BWI,23:05,23:50,70,62,45,23:47,3,38,0,0,0,7
WN,2/27/2023,1003,N8558Z,BWI,12:00,12:02,70,67,2,11:59,3,0,0,0,0,0
WN,2/27/2023,1556,N751SW,BWI,22:55,23:15,70,57,20,23:11,4,13,0,0,0,7
WN,2/27/2023,2309,N7843A,BWI,16:15,16:28,70,62,13,16:25,3,0,0,0,0,0
WN,2/28/2023,1003,N8794Q,BWI,12:00,12:02,70,70,2,11:59,3,0,0,0,0,0
WN,2/28/2023,1556,N961WN,BWI,22:55,23:09,70,63,14,23:06,3,0,0,0,0,0
WN,2/28/2023,2309,N952WN,BWI,16:15,17:58,70,64,103,17:55,3,60,0,0,0,43
WN,3/1/2023,1003,N8614M,BWI,12:00,12:01,70,70,1,11:58,3,0,0,0,0,0
WN,3/1/2023,1556,N275WN,BWI,22:55,22:44,70,59,-11,22:41,3,0,0,0,0,0
WN,3/1/2023,2309,N912WN,BWI,16:15,16:16,70,67,1,16:13,3,0,0,0,0,0
WN,3/2/2023,1003,N954WN,BWI,12:00,11:46,70,62,-14,11:43,3,0,0,0,0,0
WN,3/2/2023,1556,N563WN,BWI,22:55,23:13,70,60,18,23:10,3,5,0,0,0,13
WN,3/2/2023,2309,N932WN,BWI,16:15,16:14,70,70,-1,16:11,3,0,0,0,0,0
WN,3/3/2023,1003,N8745K,BWI,12:00,12:00,70,70,0,11:57,3,0,0,0,0,0
WN,3/3/2023,1556,N283WN,BWI,22:55,23:37,70,61,42,23:33,4,0,22,0,0,20
WN,3/3/2023,2309,N431WN,BWI,16:15,15:58,70,57,-17,15:56,2,0,0,0,0,0
WN,3/4/2023,1003,N487WN,BWI,12:00,12:07,70,69,7,12:03,4,0,0,0,0,0
WN,3/4/2023,2309,N920WN,BWI,15:10,15:09,70,68,-1,15:06,3,0,0,0,0,0
WN,3/4/2023,2541,N298WN,BWI,22:00,22:05,70,68,5,22:02,3,0,0,0,0,0
WN,3/4/2023,2695,N8807L,MCO,13:45,15:58,160,174,133,15:49,9,16,0,14,0,103
WN,3/5/2023,1199,N555LV,BWI,16:55,16:55,70,65,0,16:52,3,0,0,0,0,0
WN,3/5/2023,1578,N201LV,BWI,12:40,12:45,70,77,5,12:42,3,0,0,0,0,0
WN,3/5/2023,2554,N945WN,BWI,23:05,23:13,70,64,8,23:11,2,0,0,0,0,0
WN,3/6/2023,1003,N8713M,BWI,12:00,11:56,70,70,-4,11:52,4,0,0,0,0,0
WN,3/6/2023,1556,N459WN,BWI,22:55,22:56,70,62,1,22:54,2,0,0,0,0,0
WN,3/6/2023,2309,N7739A,BWI,16:15,16:23,70,68,8,16:21,2,0,0,0,0,0
WN,3/7/2023,1003,N8518R,BWI,12:00,12:00,70,69,0,11:57,3,0,0,0,0,0
WN,3/7/2023,1556,N7749B,BWI,22:55,22:49,70,68,-6,22:46,3,0,0,0,0,0
WN,3/7/2023,2309,N7844A,BWI,16:15,16:34,70,82,19,16:31,3,7,0,12,0,0
WN,3/8/2023,1003,N8834L,BWI,12:00,12:06,70,71,6,12:03,3,0,0,0,0,0
WN,3/8/2023,1556,N231WN,BWI,22:55,22:46,70,65,-9,22:44,2,0,0,0,0,0
WN,3/8/2023,2309,N7732A,BWI,16:15,16:31,70,69,16,16:29,2,11,0,0,0,5
WN,3/9/2023,1292,N8325D,BWI,16:30,16:30,65,67,0,16:26,4,0,0,0,0,0
WN,3/9/2023,2757,N7740A,BWI,23:30,23:17,75,63,-13,23:14,3,0,0,0,0,0
WN,3/9/2023,2883,N8551Q,BWI,11:50,11:44,65,64,-6,11:42,2,0,0,0,0,0
WN,3/10/2023,1292,N8644C,BWI,16:30,16:34,65,65,4,16:30,4,0,0,0,0,0
WN,3/10/2023,2757,N481WN,BWI,23:30,23:25,75,62,-5,23:21,4,0,0,0,0,0
WN,3/10/2023,2883,N8530W,BWI,11:50,11:55,65,60,5,11:52,3,0,0,0,0,0
WN,3/11/2023,2,N922WN,TPA,15:15,17:03,165,168,108,17:01,2,2,0,3,0,103
WN,3/11/2023,186,N456WN,BWI,23:00,23:11,75,67,11,23:08,3,0,0,0,0,0
WN,3/11/2023,491,N958WN,MCO,13:40,14:07,160,174,27,14:04,3,6,0,14,0,7
WN,3/11/2023,1292,N401WN,BWI,16:20,17:06,70,69,46,17:03,3,46,0,0,0,0
WN,3/11/2023,2883,N7820L,BWI,12:20,12:18,70,65,-2,12:16,2,0,0,0,0,0
WN,3/12/2023,1578,N8620H,BWI,12:10,11:51,70,54,-19,11:49,2,0,0,0,0,0
WN,3/12/2023,2785,N8517F,BWI,17:15,17:27,70,58,12,17:24,3,0,0,0,0,0
WN,3/12/2023,3394,N773SA,BWI,23:40,0:39,75,56,59,0:36,3,0,0,0,0,59
WN,3/13/2023,1292,N8743K,BWI,16:30,17:10,65,100,40,16:24,46,0,0,40,0,0
WN,3/13/2023,2757,N7831B,BWI,23:30,0:00,75,0,0,0:00,0,0,0,0,0,0
WN,3/13/2023,2883,N8609A,BWI,11:50,11:55,65,60,5,11:53,2,0,0,0,0,0
WN,3/14/2023,1292,N8718Q,BWI,16:30,0:00,65,0,0,0:00,0,0,0,0,0,0
WN,3/14/2023,2757,N926WN,BWI,23:30,0:00,75,0,0,0:00,0,0,0,0,0,0
WN,3/14/2023,2883,N8818Q,BWI,11:50,0:00,65,0,0,0:00,0,0,0,0,0,0
WN,3/15/2023,1292,N8838Q,BWI,16:30,17:16,65,71,46,17:14,2,40,0,6,0,0
WN,3/15/2023,2757,N490WN,BWI,23:30,23:59,75,66,29,23:57,2,0,0,0,0,29
WN,3/15/2023,2883,N8819L,BWI,11:50,12:08,65,68,18,12:03,5,11,0,3,0,4
WN,3/16/2023,1292,N8656B,BWI,16:30,16:27,65,67,-3,16:24,3,0,0,0,0,0
WN,3/16/2023,2757,N229WN,BWI,23:30,23:30,75,60,0,23:27,3,0,0,0,0,0
WN,3/16/2023,2883,N8778Q,BWI,11:50,12:15,65,76,25,12:13,2,1,0,11,0,13
WN,3/17/2023,1292,N8804L,BWI,16:30,16:36,65,69,6,16:33,3,0,0,0,0,0
WN,3/17/2023,2757,N559WN,BWI,23:30,23:34,75,69,4,23:31,3,0,0,0,0,0
WN,3/17/2023,2883,N8813Q,BWI,11:50,12:01,65,69,11,11:58,3,0,0,0,0,0
WN,3/18/2023,2,N478WN,TPA,15:15,15:22,165,165,7,15:19,3,0,0,0,0,0
WN,3/18/2023,186,N7863A,BWI,23:00,23:07,75,61,7,23:04,3,0,0,0,0,0
WN,3/18/2023,491,N469WN,MCO,13:40,14:31,160,197,51,14:29,2,13,0,37,0,1
WN,3/18/2023,1292,N250WN,BWI,16:20,16:31,70,61,11,16:26,5,0,0,0,0,0
WN,3/18/2023,2883,N277WN,BWI,12:20,12:08,70,60,-12,12:05,3,0,0,0,0,0
WN,3/19/2023,1578,N8626B,BWI,12:10,11:57,70,62,-13,11:54,3,0,0,0,0,0
WN,3/19/2023,2785,N8577Z,BWI,17:15,17:14,70,67,-1,17:11,3,0,0,0,0,0
WN,3/19/2023,3394,N487WN,BWI,23:40,23:19,75,54,-21,23:16,3,0,0,0,0,0
WN,3/20/2023,1292,N8602F,BWI,16:30,16:38,65,57,8,16:36,2,0,0,0,0,0
