Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
MQ,6/2/2023,3402,N227NN,ORD,22:32,22:34,110,116,2,22:30,4,0,0,0,0,0
MQ,6/2/2023,3949,N868RW,ORD,16:04,15:57,109,107,-7,15:53,4,0,0,0,0,0
MQ,6/3/2023,3402,N276NN,ORD,23:41,23:26,115,107,-15,23:22,4,0,0,0,0,0
MQ,6/3/2023,3949,N760MQ,ORD,16:04,15:57,109,105,-7,15:54,3,0,0,0,0,0
MQ,6/4/2023,3402,N250NN,ORD,22:28,22:28,109,111,0,22:23,5,0,0,0,0,0
MQ,6/4/2023,3949,N868RW,ORD,16:04,16:03,109,112,-1,16:00,3,0,0,0,0,0
MQ,6/5/2023,3402,N275NN,ORD,22:28,22:21,109,106,-7,22:16,5,0,0,0,0,0
MQ,6/5/2023,3949,N774JG,ORD,16:04,16:13,109,109,9,16:09,4,0,0,0,0,0
MQ,6/6/2023,3402,N310JZ,ORD,22:28,22:19,109,107,-9,22:09,10,0,0,0,0,0
MQ,6/7/2023,3402,N290NN,ORD,22:28,22:28,109,116,0,22:17,11,0,0,0,0,0
MQ,6/8/2023,3402,N275NN,ORD,22:28,22:25,109,107,-3,22:20,5,0,0,0,0,0
MQ,6/8/2023,3949,N768RD,ORD,16:04,15:56,109,105,-8,15:53,3,0,0,0,0,0
MQ,6/9/2023,3402,N763CC,ORD,22:28,22:20,109,103,-8,22:16,4,0,0,0,0,0
MQ,6/9/2023,3949,N760MQ,ORD,16:04,16:10,109,105,6,16:07,3,0,0,0,0,0
MQ,6/10/2023,3402,N213NN,ORD,23:41,23:25,115,102,-16,23:20,5,0,0,0,0,0
MQ,6/10/2023,3949,N760MQ,ORD,16:04,16:05,109,113,1,16:01,4,0,0,0,0,0
MQ,6/11/2023,3402,N276NN,ORD,22:28,22:22,109,100,-6,22:19,3,0,0,0,0,0
MQ,6/11/2023,3949,N633RW,ORD,16:04,15:51,109,97,-13,15:48,3,0,0,0,0,0
MQ,6/12/2023,3402,N207AN,ORD,22:28,22:38,109,120,10,22:32,6,0,0,0,0,0
MQ,6/12/2023,3949,N763CC,ORD,16:04,16:01,109,106,-3,15:58,3,0,0,0,0,0
MQ,6/13/2023,3402,N263NN,ORD,22:28,22:21,109,104,-7,22:17,4,0,0,0,0,0
MQ,6/14/2023,3402,N268NN,ORD,22:28,22:23,109,106,-5,22:18,5,0,0,0,0,0
MQ,6/15/2023,3402,N205NN,ORD,22:28,22:26,109,109,-2,22:21,5,0,0,0,0,0
MQ,6/15/2023,3949,N764JD,ORD,16:04,16:12,109,118,8,16:09,3,0,0,0,0,0
MQ,6/16/2023,3402,N310JZ,ORD,22:28,22:51,109,112,23,22:47,4,0,0,3,0,20
MQ,6/16/2023,3949,N765ST,ORD,16:04,16:12,109,121,8,16:08,4,0,0,0,0,0
MQ,6/17/2023,3402,N298FR,ORD,23:41,23:30,115,104,-11,23:27,3,0,0,0,0,0
MQ,6/17/2023,3949,N768RD,ORD,16:04,15:57,109,105,-7,15:53,4,0,0,0,0,0
MQ,6/18/2023,3402,N286NN,ORD,22:28,22:14,109,100,-14,22:09,5,0,0,0,0,0
MQ,6/18/2023,3949,N761RW,ORD,16:04,15:54,109,101,-10,15:50,4,0,0,0,0,0
MQ,6/19/2023,3402,N251NN,ORD,22:28,22:22,109,105,-6,22:15,7,0,0,0,0,0
MQ,6/19/2023,3949,N760MQ,ORD,16:04,15:55,109,104,-9,15:52,3,0,0,0,0,0
MQ,6/20/2023,3402,N251NN,ORD,22:28,22:25,109,100,-3,22:20,5,0,0,0,0,0
MQ,6/21/2023,3402,N285NN,ORD,22:28,22:07,109,94,-21,22:04,3,0,0,0,0,0
MQ,6/22/2023,3402,N451YX,ORD,22:28,22:24,109,107,-4,22:20,4,0,0,0,0,0
MQ,6/22/2023,3949,N768RD,ORD,16:04,16:06,109,114,2,16:03,3,0,0,0,0,0
MQ,6/23/2023,3402,N451YX,ORD,22:28,22:24,109,109,-4,22:19,5,0,0,0,0,0
MQ,6/23/2023,3949,N868RW,ORD,16:04,16:03,109,109,-1,15:58,5,0,0,0,0,0
MQ,6/24/2023,3402,N225NN,ORD,23:41,23:35,115,111,-6,23:30,5,0,0,0,0,0
MQ,6/24/2023,3949,N634RW,ORD,16:04,16:15,109,120,11,16:10,5,0,0,0,0,0
MQ,6/25/2023,3402,N761RW,ORD,22:28,22:29,109,112,1,22:25,4,0,0,0,0,0
MQ,6/25/2023,3949,N763CC,ORD,16:04,16:14,109,120,10,16:11,3,0,0,0,0,0
MQ,6/26/2023,3402,N275NN,ORD,22:28,23:05,109,109,37,23:00,5,24,0,0,0,13
MQ,6/26/2023,3949,N769KW,ORD,16:04,16:10,109,118,6,16:05,5,0,0,0,0,0
MQ,6/27/2023,3402,N270NN,ORD,22:28,23:39,109,101,71,23:33,6,66,0,0,0,5
MQ,6/28/2023,3402,N286NN,ORD,22:28,22:28,109,111,0,22:25,3,0,0,0,0,0
MQ,6/29/2023,3402,N271NN,ORD,22:28,23:31,109,109,63,23:27,4,37,0,0,0,26
MQ,6/29/2023,3949,N760MQ,ORD,16:04,16:10,109,113,6,16:07,3,0,0,0,0,0
MQ,6/30/2023,3402,N268NN,ORD,22:28,22:10,109,93,-18,22:06,4,0,0,0,0,0
MQ,6/30/2023,3949,N769KW,ORD,16:04,15:50,109,92,-14,15:46,4,0,0,0,0,0
MQ,7/1/2023,3402,N208AN,ORD,23:41,0:43,115,99,62,0:39,4,20,0,0,0,42
MQ,7/1/2023,3949,N634RW,ORD,16:04,16:09,109,114,5,16:04,5,0,0,0,0,0
MQ,7/2/2023,3402,N212NN,ORD,22:28,23:22,109,108,54,23:18,4,0,54,0,0,0
MQ,7/2/2023,3949,N760MQ,ORD,16:04,16:04,109,110,0,15:59,5,0,0,0,0,0
